rate_rps,serverless_per_1k,container_per_1k,managed_per_1k,serverless_monthly,container_monthly,managed_monthly
0.7511929493320965,0.0036663781592229175,0.007691469658913781,0.02403584268410557,0.371245707101175,15.184,47.45
0.7651869154570822,0.003648019104733149,0.007550805771850449,0.023596268037032655,0.46916252594190677,15.184,47.45
0.7794415750404947,0.003629449642766175,0.007412714387832855,0.023164732461977675,0.5677846903188136,15.184,47.45
0.793961784538228,0.003610669832702606,0.0072771484601594025,0.022741088937998134,0.6670965939373816,15.184,47.45
0.8087524908770453,0.0035916798367909815,0.00714406180253258,0.022325193132914315,0.7670818779419211,15.184,47.45
0.8238187331399606,0.0035724799236711833,0.00701340907332363,0.021916903354136347,0.8677234254823438,15.184,47.45
0.8391656442830157,0.0035530704719312425,0.0068851457601250094,0.021516080500390656,0.9690033573882736,15.184,47.45
0.854798452884041,0.0035334519736937814,0.006759228164585331,0.02112258801432916,1.0709030290318131,15.184,47.45
0.8707224849239917,0.0035136250382281093,0.006635613387521672,0.020736291836005227,1.17340302846311,15.184,47.45
0.8869431656014709,0.0034935903955836396,0.006514259314304135,0.020357060357200425,1.2764831759056727,15.184,47.45
0.9034660211810525,0.0034733489002400316,0.006395124600507719,0.01998476437658663,1.3801225247010147,15.184,47.45
0.920296680876041,0.0034529015347691196,0.0062781686578265656,0.01961927705570802,1.4842993637950157,15.184,47.45
0.9374408787662991,0.003432249413503396,0.006163351640245847,0.019260473875768274,1.588991221860831,15.184,47.45
0.9549044557518078,0.0034113937862054514,0.006050634430466515,0.018908232595207863,1.6941748731558042,15.184,47.45
0.9726933615426169,0.0033903360417324594,0.0059399786265783355,0.0185624332080573,1.7998263452121421,15.184,47.45
0.9908136566858666,0.00336907771168944,0.005831346528976637,0.01822295790305199,1.9059209284634306,15.184,47.45
1.0092715146305709,0.003347620474064685,0.005724701127518346,0.01788969102349483,2.0124331879111836,15.184,47.45
1.0280732238308647,0.0033259661568403307,0.0056200060889129025,0.017562519027852823,2.1193369769375194,15.184,47.45
1.0472251898884344,0.003304116741570763,0.005517225744343783,0.017241330451074323,2.226605453371932,15.184,47.45
1.066733937734857,0.003282074366921089,0.0054163250773164,0.016926015866613752,2.334211097921567,15.184,47.45
1.0866061138545968,0.0032598413321575847,0.005317269711728243,0.01661646784915076,2.4421257350758108,15.184,47.45
1.1068484885494119,0.0032374201005816246,0.005220025900157198,0.016312580937991244,2.5503205565970575,15.184,47.45
